Season,Celebrity,Week,Judge_Total,Judge_Rank,Judge_Pct
13,Kristin Cavallari,3,24.0,4.0,0.10126582278481013
13,Carson Kressley,3,23.0,8.0,0.0970464135021097
13,Chaz Bono,3,18.0,10.0,0.0759493670886076
13,Nancy Grace,3,21.0,9.0,0.08860759493670886
13,Rob Kardashian,3,24.0,4.0,0.10126582278481013
14,William Levy,3,28.0,2.0,0.1
14,Jack Wagner,3,24.0,7.0,0.08571428571428572
14,Sherri Sheperd,3,24.0,7.0,0.08571428571428572
14,Jaleel White,3,25.0,5.0,0.08928571428571429
14,Roshon Fegan,3,25.0,5.0,0.08928571428571429
14,Melissa Gilbert,3,24.0,7.0,0.08571428571428572
14,Donald Driver,3,26.0,4.0,0.09285714285714286
14,Gavin DeGraw,3,24.0,7.0,0.08571428571428572
14,Gladys Knight,3,24.0,7.0,0.08571428571428572
14,Katherine Jenkins,3,29.0,1.0,0.10357142857142858
14,Maria Menounos,3,27.0,3.0,0.09642857142857143
15,Gilles Marini,3,25.5,4.0,0.09172661870503597
15,Sabrina Bryan,3,25.5,4.0,0.09172661870503597
15,Kirstie Alley,3,24.0,9.0,0.08633093525179857
15,Kelly Monaco,3,27.0,1.0,0.09712230215827339
15,Apolo Anton Ohno,3,25.5,4.0,0.09172661870503597
15,Emmitt Smith,3,25.0,8.0,0.08992805755395683
15,Shawn Johnson,3,26.5,3.0,0.09532374100719425
15,Helio Castroneves,3,25.5,4.0,0.09172661870503597
15,Drew Lachey,3,24.0,9.0,0.08633093525179857
15,Bristol Palin,3,22.5,11.0,0.08093525179856115
15,Melissa Rycroft,3,27.0,1.0,0.09712230215827339
16,Ingo Rademacher,3,21.0,6.0,0.08936185423294338
16,Zendaya,3,25.9998,1.0,0.11063763512788959
16,Victor Ortiz,3,23.0,4.0,0.09787250701703322
16,Alexandra Raisman,3,23.0,4.0,0.09787250701703322
16,Jacoby Jones,3,25.9998,1.0,0.11063763512788959
16,D. L. Hughley,3,16.0,10.0,0.06808522227271877
16,Andy Dick,3,18.0,9.0,0.07659587505680861
16,Wynonna Judd,3,15.0,11.0,0.06382989588067384
16,Kellie Pickler,3,25.0,3.0,0.10638315980112308
16,Lisa Vanderpump,3,21.0,6.0,0.08936185423294338
16,Sean Lowe,3,21.0,6.0,0.08936185423294338
17,Valerie Harper,3,16.0,10.0,0.06274509803921569
17,Brant Daugherty,3,27.0,1.0,0.10588235294117647
17,Elizabeth Berkley Lauren,3,25.0,4.0,0.09803921568627451
17,Leah Remini,3,24.0,6.0,0.09411764705882353
17,Corbin Bleu,3,26.0,2.0,0.10196078431372549
17,Amber Riley,3,24.0,6.0,0.09411764705882353
17,Bill Engvall,3,24.0,6.0,0.09411764705882353
17,Christina Milian,3,26.0,2.0,0.10196078431372549
17,"Nicole ""Snooki"" Polizzi",3,25.0,4.0,0.09803921568627451
17,Jack Osbourne,3,22.0,9.0,0.08627450980392157
17,Bill Nye,3,16.0,10.0,0.06274509803921569
18,Danica McKellar,3,36.0,2.0,0.1157556270096463
18,James Maslow,3,36.0,2.0,0.1157556270096463
18,Candace Cameron Bure,3,32.0,7.0,0.10289389067524116
18,Charlie White,3,36.0,2.0,0.1157556270096463
18,Amy Purdy,3,36.0,2.0,0.1157556270096463
18,Meryl Davis,3,39.0,1.0,0.12540192926045016
18,Drew Carey,3,30.0,9.0,0.09646302250803858
18,Cody Simpson,3,35.0,6.0,0.11254019292604502
18,NeNe Leakes,3,31.0,8.0,0.09967845659163987
19,Antonio Sabato Jr.,3,29.0,8.0,0.0821529745042493
19,Jonathan Bennett,3,32.0,4.0,0.0906515580736544
19,Lea Thompson,3,31.0,7.0,0.08781869688385269
19,Janel Parrish,3,40.0,1.0,0.11331444759206799
19,Alfonso Ribeiro,3,32.0,4.0,0.0906515580736544
19,Randy Couture,3,26.0,11.0,0.07365439093484419
19,Tommy Chong,3,34.0,3.0,0.09631728045325778
19,Betsey Johnson,3,29.0,8.0,0.0821529745042493
19,Michael Waltrip,3,28.0,10.0,0.07932011331444759
19,Bethany Mota,3,40.0,1.0,0.11331444759206799
19,Sadie Robertson,3,32.0,4.0,0.0906515580736544
20,Suzanne Somers,3,25.0,8.0,0.07987220447284345
20,Willow Shields,3,32.0,4.0,0.10223642172523961
20,Riker Lynch,3,34.0,1.0,0.10862619808306709
20,Rumer Willis,3,33.0,3.0,0.10543130990415335
20,Nastia Liukin,3,34.0,1.0,0.10862619808306709
20,Michael Sam,3,24.0,9.0,0.07667731629392971
20,Robert Herjavec,3,29.0,6.0,0.0926517571884984
20,Charlotte McKinney,3,22.0,10.0,0.07028753993610223
20,Noah Galloway,3,30.0,5.0,0.09584664536741214
20,Patti LaBelle,3,22.0,10.0,0.07028753993610223
20,Chris Soules,3,28.0,7.0,0.08945686900958466
21,Gary Busey,3,25.0,9.0,0.08196721311475409
21,Alexa PenaVega,3,36.0,1.0,0.1180327868852459
21,Carlos PenaVega,3,31.0,6.0,0.10163934426229508
21,Alek Skarlatos,3,33.0,3.0,0.10819672131147541
21,Andy Grammer,3,29.0,8.0,0.09508196721311475
21,Tamar Braxton,3,33.0,3.0,0.10819672131147541
21,Nick Carter,3,36.0,1.0,0.1180327868852459
21,Hayes Grier,3,30.0,7.0,0.09836065573770492
21,Bindi Irwin,3,32.0,5.0,0.10491803278688525
21,Paula Deen,3,20.0,10.0,0.06557377049180328
22,Mischa Barton,3,18.0,11.0,0.0759493670886076
22,Kim Fields,3,22.0,5.0,0.09282700421940929
22,Jodie Sweetin,3,23.0,3.0,0.0970464135021097
22,Doug Flutie,3,20.0,8.0,0.08438818565400844
22,Von Miller,3,20.0,8.0,0.08438818565400844
22,Antonio Brown,3,20.0,8.0,0.08438818565400844
22,Paige VanZant,3,23.0,3.0,0.0970464135021097
22,Nyle DiMarco,3,25.0,1.0,0.10548523206751055
22,Ginger Zee,3,21.0,6.0,0.08860759493670886
22,Wanya Morris,3,24.0,2.0,0.10126582278481013
22,Marla Maples,3,21.0,6.0,0.08860759493670886
23,Maureen McCormick,3,28.0,5.0,0.08615384615384615
23,Marilu Henner,3,28.0,5.0,0.08615384615384615
23,Ryan Lochte,3,25.0,8.0,0.07692307692307693
23,Calvin Johnson Jr.,3,32.0,1.0,0.09846153846153846
23,Laurie Hernandez,3,31.0,2.0,0.09538461538461539
23,Amber Rose,3,25.0,8.0,0.07692307692307693
23,Rick Perry,3,23.0,11.0,0.07076923076923076
23,James Hinchcliffe,3,29.0,4.0,0.08923076923076922
23,Babyface,3,25.0,8.0,0.07692307692307693
23,Vanilla Ice,3,23.0,11.0,0.07076923076923076
23,Jana Kramer,3,26.0,7.0,0.08
23,Terra Jole,3,30.0,3.0,0.09230769230769231
24,Charo,3,24.0,9.0,0.0761904761904762
24,Mr. T,3,24.0,9.0,0.0761904761904762
24,Heather Morris,3,33.0,2.0,0.10476190476190476
24,Nancy Kerrigan,3,33.0,2.0,0.10476190476190476
24,Bonner Bolton,3,24.0,9.0,0.0761904761904762
24,Simone Biles,3,32.0,4.0,0.10158730158730159
24,David Ross,3,31.0,5.0,0.09841269841269841
24,Rashad Jennings,3,28.0,6.0,0.08888888888888889
24,Erika Jayne,3,26.0,7.0,0.08253968253968254
24,Normani,3,34.0,1.0,0.10793650793650794
24,Nick Viall,3,26.0,7.0,0.08253968253968254
25,Sasha Pieterse,3,19.0,11.0,0.0778688524590164
25,Frankie Muniz,3,21.0,6.0,0.0860655737704918
25,Jordan Fisher,3,25.0,2.0,0.10245901639344263
25,Derek Fisher,3,21.0,6.0,0.0860655737704918
25,Nikki Bella,3,21.0,6.0,0.0860655737704918
25,Terrell Owens,3,21.0,6.0,0.0860655737704918
25,Victoria Arlen,3,22.0,5.0,0.09016393442622951
25,Lindsey Stirling,3,27.0,1.0,0.11065573770491803
25,Nick Lachey,3,21.0,6.0,0.0860655737704918
25,Drew Scott,3,23.0,3.0,0.0942622950819672
25,Vanessa Lachey,3,23.0,3.0,0.0942622950819672
26,Jennie Finch Daigle,3,29.0,6.0,0.13744075829383887
26,Chris Mazdzer,3,33.0,5.0,0.15639810426540285
26,Mirai Nagasu,3,35.0,3.0,0.16587677725118483
26,Tonya Harding,3,35.0,3.0,0.16587677725118483
26,Josh Norman,3,38.0,2.0,0.18009478672985782
26,Adam Rippon,3,41.0,1.0,0.1943127962085308
27,Juan Pablo Di Pace,3,30.0,1.0,0.11070110701107011
27,Evanna Lynch,3,27.0,2.0,0.0996309963099631
27,Nancy McKeon,3,22.0,9.0,0.08118081180811808
27,John Schneider,3,21.0,10.0,0.07749077490774908
27,Milo Manheim,3,27.0,2.0,0.0996309963099631
27,Mary Lou Retton,3,24.0,7.0,0.08856088560885608
27,DeMarcus Ware,3,26.0,5.0,0.0959409594095941
27,Bobby Bones,3,23.0,8.0,0.08487084870848709
27,Tinashe,3,27.0,2.0,0.0996309963099631
27,Alexis Ren,3,26.0,5.0,0.0959409594095941
27,Joe Amabile,3,18.0,11.0,0.06642066420664207
28,Kate Flannery,3,24.0,1.0,0.12121212121212122
28,James Van Der Beek,3,23.0,3.0,0.11616161616161616
28,Kel Mitchell,3,20.0,6.0,0.10101010101010101
28,Lamar Odom,3,12.0,10.0,0.06060606060606061
28,Sailor Brinkley-Cook,3,23.0,3.0,0.11616161616161616
28,Sean Spicer,3,15.0,9.0,0.07575757575757576
28,Lauren Alaina,3,20.0,6.0,0.10101010101010101
28,Ally Brooke,3,24.0,1.0,0.12121212121212122
28,Karamo Brown,3,16.0,8.0,0.08080808080808081
28,Hannah Brown,3,21.0,5.0,0.10606060606060606
29,Anne Heche,3,15.0,13.0,0.05338078291814947
29,Jesse Metcalfe,3,20.0,9.0,0.0711743772241993
29,Chrishell Stause,3,22.0,4.0,0.07829181494661921
29,Skai Jackson,3,18.0,11.0,0.06405693950177936
29,Justina Machado,3,19.0,10.0,0.06761565836298933
29,Veron Davis,3,22.0,4.0,0.07829181494661921
29,Johnny Weir,3,24.0,1.0,0.08540925266903915
29,Nev Schulman,3,24.0,1.0,0.08540925266903915
29,AJ McLean,3,21.0,7.0,0.07473309608540925
29,Nelly,3,18.0,11.0,0.06405693950177936
29,Kaitlyn Bristowe,3,23.0,3.0,0.08185053380782918
29,Carole Baskin,3,12.0,14.0,0.042704626334519574
29,Monica Aldama,3,21.0,7.0,0.07473309608540925
29,Jeannie Mai,3,22.0,4.0,0.07829181494661921
30,Brian Austin Green,3,19.0,12.0,0.06375838926174497
30,Melora Hardin,3,23.0,4.0,0.07718120805369127
30,Matt James,3,20.0,10.0,0.06711409395973154
30,"Mike ""The Miz"" Mizanin",3,22.0,5.0,0.0738255033557047
30,Suni Lee,3,21.0,7.0,0.07046979865771812
30,Iman Shumpert,3,19.0,12.0,0.06375838926174497
30,Cody Rigsby,3,18.0,14.0,0.06040268456375839
30,Melanie C,3,22.0,5.0,0.0738255033557047
30,Jimmie Allen,3,20.0,10.0,0.06711409395973154
30,Olivia Jade,3,24.0,1.0,0.08053691275167785
30,JoJo Siwa,3,24.0,1.0,0.08053691275167785
30,Christine Chiu,3,21.0,7.0,0.07046979865771812
30,Kenya Moore,3,21.0,7.0,0.07046979865771812
30,Amanda Kloots,3,24.0,1.0,0.08053691275167785
31,Cheryl Ladd,3,24.0,13.0,0.05955334987593052
31,Selma Blair,3,28.0,9.0,0.06947890818858561
31,Joseph Baena,3,29.0,7.0,0.07196029776674938
31,Trevor Donovan,3,27.0,10.0,0.06699751861042183
31,Daniel Durant,3,31.0,5.0,0.07692307692307693
31,Wayne Brady,3,33.0,1.0,0.08188585607940446
31,Sam Champion,3,25.0,12.0,0.062034739454094295
31,Jessie James Decker,3,26.0,11.0,0.06451612903225806
31,Jordin Sparks,3,29.0,7.0,0.07196029776674938
31,Heidi D'Amelio,3,32.0,4.0,0.0794044665012407
31,Charli D'Amelio,3,33.0,1.0,0.08188585607940446
31,Vinny Guadagnino,3,23.0,14.0,0.05707196029776675
31,Shangela,3,30.0,6.0,0.07444168734491315
31,Gabby Windey,3,33.0,1.0,0.08188585607940446
32,Mira Sorvino,3,26.0,6.0,0.0804953560371517
32,Barry Williams,3,25.0,7.0,0.07739938080495357
32,Alyson Hannigan,3,24.0,8.0,0.07430340557275542
32,Xochitl Gomez,3,32.0,3.0,0.09907120743034056
32,Adrian Peterson,3,22.0,11.0,0.06811145510835913
32,Tyson Beckford,3,20.0,12.0,0.06191950464396285
32,Jason Mraz,3,34.0,1.0,0.10526315789473684
32,Lele Pons,3,27.0,5.0,0.08359133126934984
32,Harry Jowsey,3,24.0,8.0,0.07430340557275542
32,Mauricio Umansky,3,23.0,10.0,0.07120743034055728
32,Charity Lawson,3,32.0,3.0,0.09907120743034056
32,Ariana Madix,3,34.0,1.0,0.10526315789473684
33,Eric Roberts,3,23.0,10.0,0.07232704402515723
33,Reginald VelJohnson,3,21.0,11.0,0.0660377358490566
33,Chandler Kinney,3,34.5,2.0,0.10849056603773585
33,Dwight Howard ,3,26.0,9.0,0.08176100628930817
33,Danny Amendola,3,30.0,6.0,0.09433962264150944
33,Stephen Nedoroscik,3,31.0,3.0,0.09748427672955975
33,Ilona Maher,3,28.0,7.0,0.0880503144654088
33,Brooks Nader,3,30.5,5.0,0.0959119496855346
33,Phaedra Parks,3,28.0,7.0,0.0880503144654088
33,Jenn Tran,3,31.0,3.0,0.09748427672955975
33,Joey Graziadei,3,35.0,1.0,0.11006289308176101
34,Danielle Fishel,3,21.0,8.0,0.08171206225680934
34,Elaine Hendrix,3,21.0,8.0,0.08171206225680934
34,Jordan Chiles,3,24.0,1.0,0.0933852140077821
34,Andy Richter,3,18.0,11.0,0.07003891050583658
34,Robert Irwin,3,22.0,5.0,0.08560311284046693
34,Hilaria Baldwin,3,22.0,5.0,0.08560311284046693
34,Lauren Jauregui,3,18.0,11.0,0.07003891050583658
34,Scott Hoying,3,22.0,5.0,0.08560311284046693
34,Alix Earle,3,23.0,3.0,0.08949416342412451
34,Jen Affleck,3,19.0,10.0,0.07392996108949416
34,Whitney Leavitt,3,24.0,1.0,0.0933852140077821
34,Dylan Efron,3,23.0,3.0,0.08949416342412451
1,John O'Hurley,4,21.0,3.0,0.22826086956521738
1,Kelly Monaco,4,26.0,1.0,0.2826086956521739
1,Rachel Hunter,4,25.0,2.0,0.2717391304347826
1,Joey McIntyre,4,20.0,4.0,0.21739130434782608
2,Tia Carrere,4,25.0,4.0,0.15822784810126583
2,George Hamilton,4,21.0,6.0,0.13291139240506328
2,Lisa Rinna,4,26.0,2.0,0.16455696202531644
2,Stacy Keibler,4,26.0,2.0,0.16455696202531644
2,Jerry Rice,4,24.0,5.0,0.1518987341772152
2,Master P,4,8.0,7.0,0.05063291139240506
2,Drew Lachey,4,28.0,1.0,0.17721518987341772
3,Vivica A. Fox,4,24.0,4.0,0.12121212121212122
3,Monique Coleman,4,24.0,4.0,0.12121212121212122
3,Joey Lawrence,4,27.0,3.0,0.13636363636363635
3,Mario Lopez,4,29.0,1.0,0.14646464646464646
3,Emmitt Smith,4,24.0,4.0,0.12121212121212122
3,Willa Ford,4,28.0,2.0,0.1414141414141414
3,Sara Evans,4,20.0,8.0,0.10101010101010101
3,Jerry Springer,4,22.0,7.0,0.1111111111111111
4,John Ratzenberger,4,16.0,7.0,0.08421052631578947
4,Ian Ziering,4,24.0,3.0,0.12631578947368421
4,Clyde Drexler,4,15.0,9.0,0.07894736842105263
4,Laila Ali,4,21.0,5.0,0.11052631578947368
4,Apolo Anton Ohno,4,26.0,2.0,0.1368421052631579
4,Heather Mills,4,23.0,4.0,0.12105263157894737
4,Billy Ray Cyrus,4,21.0,5.0,0.11052631578947368
4,Joey Fatone,4,28.0,1.0,0.14736842105263157
4,Leeza Gibbons,4,16.0,7.0,0.08421052631578947
5,Cameron Mathison,4,27.0,2.0,0.11538461538461539
5,Jane Seymour,4,26.0,5.0,0.1111111111111111
5,Sabrina Bryan,4,30.0,1.0,0.1282051282051282
5,Jennie Garth,4,27.0,2.0,0.11538461538461539
5,Floyd Mayweather Jr. ,4,23.0,8.0,0.09829059829059829
5,Helio Castroneves,4,27.0,2.0,0.11538461538461539
5,Mel B,4,26.0,5.0,0.1111111111111111
5,Marie Osmond,4,26.0,5.0,0.1111111111111111
5,Mark Cuban,4,22.0,9.0,0.09401709401709402
6,Cristian de la Fuente,4,26.0,4.0,0.11555555555555555
6,Priscilla Presley,4,22.0,8.0,0.09777777777777778
6,Marlee Matlin,4,24.0,5.0,0.10666666666666667
6,Shannon Elizabeth,4,28.0,3.0,0.12444444444444444
6,Marissa Jaret Winokur,4,24.0,5.0,0.10666666666666667
6,Jason Taylor,4,29.0,1.0,0.1288888888888889
6,Kristi Yamaguchi,4,29.0,1.0,0.1288888888888889
6,Adam Carolla,4,19.0,9.0,0.08444444444444445
6,Mario,4,24.0,5.0,0.10666666666666667
7,Cloris Leachman,4,22.0,5.0,0.10837438423645321
7,Susan Lucci,4,24.0,3.0,0.11822660098522167
7,Cody Linley,4,23.0,4.0,0.11330049261083744
7,Maurice Greene,4,20.0,8.0,0.09852216748768473
7,Warren Sapp,4,22.0,5.0,0.10837438423645321
7,Toni Braxton,4,22.0,5.0,0.10837438423645321
7,Lance Bass,4,26.0,1.0,0.12807881773399016
7,Rocco DiSpirito,4,18.0,9.0,0.08866995073891626
7,Brooke Burke,4,26.0,1.0,0.12807881773399016
8,Gilles Marini,4,30.0,1.0,0.12396694214876033
8,David Alan Grier,4,22.0,6.0,0.09090909090909091
8,Lawrence Taylor,4,19.0,8.0,0.07851239669421488
8,Ty Murray,4,25.0,4.0,0.10330578512396695
8,Shawn Johnson,4,25.0,4.0,0.10330578512396695
8,Steve Wozniak,4,12.0,11.0,0.049586776859504134
8,Chuck Wicks,4,22.0,6.0,0.09090909090909091
8,Lil' Kim,4,27.0,3.0,0.1115702479338843
8,Steve-O,4,15.0,10.0,0.06198347107438017
8,Holly Madison,4,16.0,9.0,0.06611570247933884
8,Melissa Rycroft,4,29.0,2.0,0.11983471074380166
9,Melissa Joan Hart,4,28.0,1.0,0.11570247933884298
9,Mark Dacascos,4,22.0,7.0,0.09090909090909091
9,Chuck Liddell,4,17.0,9.0,0.07024793388429752
9,Natalie Coughlin,4,24.0,4.0,0.09917355371900827
9,Louie Vito,4,16.0,10.0,0.06611570247933884
9,Michael Irvin,4,16.0,10.0,0.06611570247933884
9,Joanna Krupa,4,26.0,3.0,0.10743801652892562
9,Aaron Carter,4,18.0,8.0,0.0743801652892562
9,Mya,4,28.0,1.0,0.11570247933884298
9,Donny Osmond,4,24.0,4.0,0.09917355371900827
9,Kelly Osbourne,4,23.0,6.0,0.09504132231404959
10,Aiden Turner,4,16.5,8.0,0.0889487870619946
10,Niecy Nash,4,18.0,7.0,0.09703504043126684
10,Chad Ochocinco,4,22.0,4.0,0.11859838274932614
10,Evan Lysacek,4,26.0,1.0,0.14016172506738545
10,Pamela Anderson,4,23.5,3.0,0.12668463611859837
10,Nicole Scherzinger,4,25.0,2.0,0.1347708894878706
10,Erin Andrews,4,19.5,5.0,0.10512129380053908
10,Kate Gosselin,4,16.0,9.0,0.0862533692722372
10,Jake Pavelka,4,19.0,6.0,0.10242587601078167
11,Florence Henderson,4,17.5,6.0,0.09776536312849161
11,Kyle Massey,4,20.0,4.0,0.11173184357541899
11,Jennifer Grey,4,28.0,1.0,0.1564245810055866
11,Rick Fox,4,19.5,5.0,0.10893854748603352
11,Kurt Warner,4,17.0,7.0,0.09497206703910614
11,Brandy,4,24.0,2.0,0.1340782122905028
11,The Situation,4,14.0,9.0,0.0782122905027933
11,Audrina Patridge,4,23.0,3.0,0.12849162011173185
11,Bristol Palin,4,16.0,8.0,0.0893854748603352
12,Ralph Macchio,4,25.0,2.0,0.12135922330097088
12,Chelsea Kane,4,26.0,1.0,0.1262135922330097
12,Kirstie Alley,4,22.0,7.0,0.10679611650485436
12,Hines Ward,4,25.0,2.0,0.12135922330097088
12,Sugar Ray Leonard,4,21.0,8.0,0.10194174757281553
12,Chris Jericho,4,23.0,4.0,0.11165048543689321
12,Petra Nemcova,4,23.0,4.0,0.11165048543689321
12,Romeo,4,23.0,4.0,0.11165048543689321
12,Kendra Wilkinson,4,18.0,9.0,0.08737864077669903
13,David Arquette,4,23.0,5.0,0.11004784688995216
13,Ricki Lake,4,29.0,1.0,0.13875598086124402
13,J.R. Martinez,4,26.0,2.0,0.12440191387559808
13,Hope Solo,4,24.0,3.0,0.11483253588516747
13,Chynna Phillips,4,21.0,6.0,0.10047846889952153
13,Carson Kressley,4,20.0,9.0,0.09569377990430622
13,Chaz Bono,4,21.0,6.0,0.10047846889952153
13,Nancy Grace,4,21.0,6.0,0.10047846889952153
13,Rob Kardashian,4,24.0,3.0,0.11483253588516747
14,William Levy,4,22.0,6.0,0.0944206008583691
14,Sherri Sheperd,4,21.0,9.0,0.09012875536480687
14,Jaleel White,4,22.0,6.0,0.0944206008583691
14,Roshon Fegan,4,26.0,2.0,0.11158798283261803
14,Melissa Gilbert,4,22.0,6.0,0.0944206008583691
14,Donald Driver,4,27.0,1.0,0.11587982832618025
14,Gavin DeGraw,4,23.0,5.0,0.09871244635193133
14,Gladys Knight,4,20.0,10.0,0.08583690987124463
14,Katherine Jenkins,4,24.0,4.0,0.10300429184549356
14,Maria Menounos,4,26.0,2.0,0.11158798283261803
15,Gilles Marini,4,39.5,1.0,0.12286158631415241
15,Sabrina Bryan,4,35.5,6.0,0.1104199066874028
15,Kirstie Alley,4,30.0,9.0,0.09331259720062209
15,Kelly Monaco,4,37.5,3.0,0.1166407465007776
15,Apolo Anton Ohno,4,34.5,7.0,0.10730948678071539
15,Emmitt Smith,4,36.0,5.0,0.1119751166407465
15,Shawn Johnson,4,39.5,1.0,0.12286158631415241
15,Bristol Palin,4,32.0,8.0,0.09953343701399689
15,Melissa Rycroft,4,37.0,4.0,0.1150855365474339
16,Ingo Rademacher,4,23.0,5.0,0.10267857142857142
16,Zendaya,4,26.0,2.0,0.11607142857142858
16,Victor Ortiz,4,18.0,9.0,0.08035714285714286
16,Alexandra Raisman,4,27.0,1.0,0.12053571428571429
16,Jacoby Jones,4,24.0,4.0,0.10714285714285714
16,D. L. Hughley,4,21.0,6.0,0.09375
16,Andy Dick,4,21.0,6.0,0.09375
16,Kellie Pickler,4,26.0,2.0,0.11607142857142858
16,Lisa Vanderpump,4,18.0,9.0,0.08035714285714286
16,Sean Lowe,4,20.0,8.0,0.08928571428571429
17,Valerie Harper,4,18.0,10.0,0.0759493670886076
17,Brant Daugherty,4,21.0,8.0,0.08860759493670886
17,Elizabeth Berkley Lauren,4,27.0,1.0,0.11392405063291139
17,Leah Remini,4,24.0,4.0,0.10126582278481013
17,Corbin Bleu,4,27.0,1.0,0.11392405063291139
17,Amber Riley,4,27.0,1.0,0.11392405063291139
17,Bill Engvall,4,21.0,8.0,0.08860759493670886
17,Christina Milian,4,24.0,4.0,0.10126582278481013
17,"Nicole ""Snooki"" Polizzi",4,24.0,4.0,0.10126582278481013
17,Jack Osbourne,4,24.0,4.0,0.10126582278481013
18,Danica McKellar,4,32.0,6.0,0.10774410774410774
18,James Maslow,4,35.0,2.0,0.11784511784511785
18,Candace Cameron Bure,4,28.0,9.0,0.09427609427609428
18,Charlie White,4,33.0,4.0,0.1111111111111111
18,Amy Purdy,4,34.0,3.0,0.11447811447811448
18,Meryl Davis,4,39.0,1.0,0.13131313131313133
18,Drew Carey,4,33.0,4.0,0.1111111111111111
18,Cody Simpson,4,31.0,8.0,0.10437710437710437
18,NeNe Leakes,4,32.0,6.0,0.10774410774410774
19,Antonio Sabato Jr.,4,29.0,6.0,0.090625
19,Jonathan Bennett,4,24.0,10.0,0.075
19,Lea Thompson,4,39.0,2.0,0.121875
19,Janel Parrish,4,36.0,4.0,0.1125
19,Alfonso Ribeiro,4,40.0,1.0,0.125
19,Tommy Chong,4,28.0,8.0,0.0875
19,Betsey Johnson,4,29.0,6.0,0.090625
19,Michael Waltrip,4,25.0,9.0,0.078125
19,Bethany Mota,4,33.0,5.0,0.103125
19,Sadie Robertson,4,37.0,3.0,0.115625
20,Suzanne Somers,4,28.0,9.0,0.08615384615384615
20,Willow Shields,4,39.0,1.0,0.12
20,Riker Lynch,4,34.0,4.0,0.10461538461538461
20,Rumer Willis,4,35.0,3.0,0.1076923076923077
20,Nastia Liukin,4,36.0,2.0,0.11076923076923077
20,Michael Sam,4,30.0,7.0,0.09230769230769231
20,Robert Herjavec,4,34.0,4.0,0.10461538461538461
20,Noah Galloway,4,32.0,6.0,0.09846153846153846
20,Patti LaBelle,4,30.0,7.0,0.09230769230769231
20,Chris Soules,4,27.0,10.0,0.08307692307692308
21,Gary Busey,4,16.0,10.0,0.06779661016949153
21,Alexa PenaVega,4,21.0,8.0,0.08898305084745763
21,Carlos PenaVega,4,25.0,5.0,0.1059322033898305
21,Alek Skarlatos,4,24.0,6.0,0.1016949152542373
21,Andy Grammer,4,23.0,7.0,0.09745762711864407
21,Tamar Braxton,4,27.0,2.0,0.11440677966101695
21,Nick Carter,4,27.0,2.0,0.11440677966101695
21,Hayes Grier,4,27.0,2.0,0.11440677966101695
21,Bindi Irwin,4,28.0,1.0,0.11864406779661017
21,Paula Deen,4,18.0,9.0,0.07627118644067797
22,Kim Fields,4,32.0,6.0,0.10031347962382445
22,Jodie Sweetin,4,27.0,9.0,0.08463949843260188
22,Doug Flutie,4,24.0,10.0,0.07523510971786834
22,Von Miller,4,32.0,6.0,0.10031347962382445
22,Antonio Brown,4,35.0,3.0,0.109717868338558
22,Paige VanZant,4,36.0,1.0,0.11285266457680251
22,Nyle DiMarco,4,34.0,5.0,0.10658307210031348
22,Ginger Zee,4,36.0,1.0,0.11285266457680251
22,Wanya Morris,4,35.0,3.0,0.109717868338558
22,Marla Maples,4,28.0,8.0,0.0877742946708464
23,Maureen McCormick,4,24.0,4.0,0.09195402298850575
23,Marilu Henner,4,21.0,10.0,0.08045977011494253
23,Ryan Lochte,4,22.0,9.0,0.0842911877394636
23,Calvin Johnson Jr.,4,23.0,6.0,0.08812260536398467
23,Laurie Hernandez,4,30.0,1.0,0.11494252873563218
23,Amber Rose,4,24.0,4.0,0.09195402298850575
23,James Hinchcliffe,4,28.0,2.0,0.10727969348659004
23,Babyface,4,18.0,11.0,0.06896551724137931
23,Vanilla Ice,4,23.0,6.0,0.08812260536398467
23,Jana Kramer,4,23.0,6.0,0.08812260536398467
23,Terra Jole,4,25.0,3.0,0.09578544061302682
24,Mr. T,4,28.0,10.0,0.08588957055214724
24,Heather Morris,4,35.0,3.0,0.10736196319018405
24,Nancy Kerrigan,4,33.0,4.0,0.10122699386503067
24,Bonner Bolton,4,32.0,5.0,0.09815950920245399
24,Simone Biles,4,36.0,2.0,0.11042944785276074
24,David Ross,4,31.0,7.0,0.0950920245398773
24,Rashad Jennings,4,39.0,1.0,0.1196319018404908
24,Erika Jayne,4,30.0,8.0,0.09202453987730061
24,Normani,4,32.0,5.0,0.09815950920245399
24,Nick Viall,4,30.0,8.0,0.09202453987730061
25,Sasha Pieterse,4,24.0,4.0,0.08856088560885608
25,Frankie Muniz,4,24.0,4.0,0.08856088560885608
25,Jordan Fisher,4,29.0,1.0,0.1070110701107011
25,Derek Fisher,4,23.0,10.0,0.08487084870848709
25,Nikki Bella,4,24.0,4.0,0.08856088560885608
25,Terrell Owens,4,24.0,4.0,0.08856088560885608
25,Victoria Arlen,4,27.0,2.0,0.0996309963099631
25,Lindsey Stirling,4,26.0,3.0,0.0959409594095941
25,Nick Lachey,4,22.0,11.0,0.08118081180811808
25,Drew Scott,4,24.0,4.0,0.08856088560885608
25,Vanessa Lachey,4,24.0,4.0,0.08856088560885608
26,Tonya Harding,4,28.0,3.0,0.32748538011695905
26,Josh Norman,4,28.5,2.0,0.3333333333333333
